my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,hóbensben,hóbensban,right,5.39,0,73,73,3,1,4,hóbens,hóbens,ban,e,Ez itt egy hóbens.,Ott vagyunk a...,hóbensben,hóbensban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,frorlanak,froroznak,left,18.16,0,74,74,143,1,36,frorlik / frorozik,"frorlik, frorozni",nek,NA,"János imád frorozni, ezért sokat frorlik.",Ők ritkán...,frorlanak,froroznak,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,kalhésznak,kalhésznek,right,3.438,0,75,75,46,1,47,kalhész,kalhész,nak,é,Ez itt egy kalhész.,Elneveztem a kutyámat...,kalhésznek,kalhésznak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,klörlöm,klörlök,right,4.575,0,76,76,80,1,27,klörlik,klörlesz,NA,NA,Te bizony sokat klörlesz.,Én is sokat...,klörlök,klörlöm,lakik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,tágarzunk,tágarozunk,left,7.756,0,77,77,155,1,48,tágarzik / tágarozik,"tágarzik, tágarozni",ünk,NA,"János imád tágarozni, ezért sokat tágarzik.",Mi ritkán...,tágarzunk,tágarozunk,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,jukélnél,jukélnál,right,3.909,0,78,78,42,1,43,jukél,jukél,nál,é,Ez itt egy jukél.,Nincs is jobb egy jó...,jukélnél,jukélnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spábétben,spábétban,right,10.49,0,79,79,51,1,52,spábét,spábét,ban,é,Ez itt egy spábét.,Ott vagyunk a...,spábétben,spábétban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,klordénynek,klordénynak,left,5.622,0,80,80,9,1,10,klordény,klordény,nak,é,Ez itt egy klordény.,Elneveztem a kutyámat...,klordénynek,klordénynak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pugoslom,pugoslok,left,7.973,0,81,81,84,1,31,pugoslik,pugoslasz,NA,NA,Te bizony sokat pugoslasz.,Én is sokat...,pugoslok,pugoslom,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spilágzok,spilágzom,right,4.156,0,82,82,76,1,23,spilágzik,spilágzol,NA,NA,Te bizony sokat spilágzol.,Én is sokat...,spilágzok,spilágzom,lakik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,kadérnél,kadérnál,right,2.971,0,83,83,7,1,8,kadér,kadér,nál,é,Ez itt egy kadér.,Nincs is jobb egy jó...,kadérnél,kadérnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,frakozunk,fraklunk,right,5.006,0,84,84,159,1,52,fraklik / frakozik,"fraklik, frakozni",ünk,NA,"János imád frakozni, ezért sokat fraklik.",Mi ritkán...,fraklunk,frakozunk,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,sprudozunk,sprudlunk,right,3.791,0,85,85,136,1,29,sprudlik / sprudozik,"sprudlik, sprudozni",ünk,NA,"János imád sprudozni, ezért sokat sprudlik.",Mi ritkán...,sprudlunk,sprudozunk,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,csublényben,csublényban,right,2.788,0,86,86,16,1,17,csublény,csublény,ban,é,Ez itt egy csublény.,Ott vagyunk a...,csublényben,csublényban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,prugorzotok,prugoroztok,right,7.455,0,87,87,116,1,9,prugorzik / prugorozik,"prugorzik, prugorozni",tek,NA,"János imád prugorozni, ezért sokat prugorzik.",Ti ritkán...,prugorzotok,prugoroztok,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,szibedban,szibedben,right,2.856,0,88,88,47,1,48,szibed,szibed,ban,e,Ez itt egy szibed.,Ott vagyunk a...,szibedben,szibedban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,vodépnek,vodépnak,right,5.556,0,89,89,41,1,42,vodép,vodép,nak,é,Ez itt egy vodép.,Elneveztem a kutyámat...,vodépnek,vodépnak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,hiragzanak,hiragoznak,right,14.224,0,90,90,119,1,12,hiragzik / hiragozik,"hiragzik, hiragozni",nek,NA,"János imád hiragozni, ezért sokat hiragzik.",Ők ritkán...,hiragzanak,hiragoznak,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,marzom,marzok,left,6.088,0,91,91,99,1,46,marzik,marzol,NA,NA,Te bizony sokat marzol.,Én is sokat...,marzok,marzom,lakik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,kliszernél,kliszernál,left,2.238,0,92,92,31,1,32,kliszer,kliszer,nál,e,Ez itt egy kliszer.,Nincs is jobb egy jó...,kliszernél,kliszernál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,friheglünk,frihegezünk,left,5.855,0,93,93,132,1,25,friheglik / frihegezik,"friheglik, frihegezni",ünk,NA,"János imád frihegezni, ezért sokat friheglik.",Mi ritkán...,friheglünk,frihegezünk,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,tragzok,tragzom,right,3.139,0,94,94,90,1,37,tragzik,tragzol,NA,NA,Te bizony sokat tragzol.,Én is sokat...,tragzok,tragzom,lakik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,frinyozunk,frinylunk,right,3.938,0,95,95,133,1,26,frinylik / frinyozik,"frinylik, frinyozni",ünk,NA,"János imád frinyozni, ezért sokat frinylik.",Mi ritkán...,frinylunk,frinyozunk,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,bregezünk,bregzünk,right,2.811,0,96,96,139,1,32,bregzik / bregezik,"bregzik, bregezni",ünk,NA,"János imád bregezni, ezért sokat bregzik.",Mi ritkán...,bregzünk,bregezünk,cselekszik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,jorzégnak,jorzégnek,left,4.577,0,97,97,45,1,46,jorzég,jorzég,nak,é,Ez itt egy jorzég.,Elneveztem a kutyámat...,jorzégnek,jorzégnak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,bügöznek,bügzenek,right,2.57,0,98,98,118,1,11,bügzik / bügözik,"bügzik, bügözni",nek,NA,"János imád bügözni, ezért sokat bügzik.",Ők ritkán...,bügzenek,bügöznek,cselekszik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,trukodtok,trukszotok,right,3.521,0,99,99,157,1,50,trukszik / trukodik,"trukszik, trukodni",tek,NA,"János imád trukodni, ezért sokat trukszik.",Ti ritkán...,trukszotok,trukodtok,cselekszik,-szik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pebzek,pebzem,right,2.271,0,100,100,57,1,4,pebzik,pebzel,NA,NA,Te bizony sokat pebzel.,Én is sokat...,pebzek,pebzem,lakik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,málapszok,málapszom,right,3.624,0,101,101,66,1,13,málapszik,málapszol,NA,NA,Te bizony sokat málapszol.,Én is sokat...,málapszok,málapszom,lakik,-szik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,herégszem,herégszek,left,2.157,0,102,102,54,1,1,herégszik,herégszel,NA,NA,Te bizony sokat herégszel.,Én is sokat...,herégszek,herégszem,lakik,-szik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,gábédnél,gábédnál,left,4.824,0,103,103,39,1,40,gábéd,gábéd,nál,é,Ez itt egy gábéd.,Nincs is jobb egy jó...,gábédnél,gábédnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,frélegezünk,frélegzünk,right,8.655,0,104,104,147,1,40,frélegzik / frélegezik,"frélegzik, frélegezni",ünk,NA,"János imád frélegezni, ezért sokat frélegzik.",Mi ritkán...,frélegzünk,frélegezünk,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,vihapodunk,vihapszunk,right,2.456,0,105,105,112,1,5,vihapszik / vihapodik,"vihapszik, vihapodni",ünk,NA,"János imád vihapodni, ezért sokat vihapszik.",Mi ritkán...,vihapszunk,vihapodunk,cselekszik,-szik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,lumézban,lumézben,right,6.59,0,106,106,32,1,33,luméz,luméz,ban,é,Ez itt egy luméz.,Ott vagyunk a...,lumézben,lumézban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,köszöztök,köszlötök,right,2.556,0,107,107,120,1,13,köszlik / köszözik,"köszlik, köszözni",tek,NA,"János imád köszözni, ezért sokat köszlik.",Ti ritkán...,köszlötök,köszöztök,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,riványlotok,riványoztok,left,11.241,0,108,108,117,1,10,riványlik / riványozik,"riványlik, riványozni",tek,NA,"János imád riványozni, ezért sokat riványlik.",Ti ritkán...,riványlotok,riványoztok,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,lörűdzöm,lörűdzök,left,2.738,0,109,109,77,1,24,lörűdzik,lörűdzöl,NA,NA,Te bizony sokat lörűdzöl.,Én is sokat...,lörűdzök,lörűdzöm,lakik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,gyibeslek,gyibeslem,right,1.972,0,110,110,98,1,45,gyibeslik,gyibeslesz,NA,NA,Te bizony sokat gyibeslesz.,Én is sokat...,gyibeslek,gyibeslem,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,monvegnél,monvegnál,left,2.635,0,111,111,26,1,27,monveg,monveg,nál,e,Ez itt egy monveg.,Nincs is jobb egy jó...,monvegnél,monvegnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pörzötök,pöröztök,right,2.756,0,112,112,153,1,46,pörzik / pörözik,"pörzik, pörözni",tek,NA,"János imád pörözni, ezért sokat pörzik.",Ti ritkán...,pörzötök,pöröztök,cselekszik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,fágyépnél,fágyépnál,left,3.54,0,113,113,10,1,11,fágyép,fágyép,nál,é,Ez itt egy fágyép.,Nincs is jobb egy jó...,fágyépnél,fágyépnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,dirányoznak,diránylanak,right,6.404,0,114,114,122,1,15,diránylik / dirányozik,"diránylik, dirányozni",nek,NA,"János imád dirányozni, ezért sokat diránylik.",Ők ritkán...,diránylanak,dirányoznak,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,vilakszok,vilakszom,right,2.306,0,115,115,97,1,44,vilakszik,vilakszol,NA,NA,Te bizony sokat vilakszol.,Én is sokat...,vilakszok,vilakszom,lakik,-szik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,matézben,matézban,right,5.706,0,116,116,37,1,38,matéz,matéz,ban,é,Ez itt egy matéz.,Ott vagyunk a...,matézben,matézban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,sprimlunk,sprimozunk,left,2.638,0,117,117,127,1,20,sprimlik / sprimozik,"sprimlik, sprimozni",ünk,NA,"János imád sprimozni, ezért sokat sprimlik.",Mi ritkán...,sprimlunk,sprimozunk,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,trihagzom,trihagzok,left,1.872,0,118,118,83,1,30,trihagzik,trihagzol,NA,NA,Te bizony sokat trihagzol.,Én is sokat...,trihagzok,trihagzom,lakik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,breslenek,breseznek,left,2.62,0,119,119,115,1,8,breslik / bresezik,"breslik, bresezni",nek,NA,"János imád bresezni, ezért sokat breslik.",Ők ritkán...,breslenek,breseznek,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,hijegynél,hijegynál,left,6.157,0,120,120,4,1,5,hijegy,hijegy,nál,e,Ez itt egy hijegy.,Nincs is jobb egy jó...,hijegynél,hijegynál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,zsalrénnak,zsalrénnek,right,7.356,0,121,121,19,1,20,zsalrén,zsalrén,nak,é,Ez itt egy zsalrén.,Elneveztem a kutyámat...,zsalrénnek,zsalrénnak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,lihénynek,lihénynak,left,2.407,0,122,122,23,1,24,lihény,lihény,nak,é,Ez itt egy lihény.,Elneveztem a kutyámat...,lihénynek,lihénynak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,tivencban,tivencben,right,2.271,0,123,123,53,1,54,tivenc,tivenc,ban,e,Ez itt egy tivenc.,Ott vagyunk a...,tivencben,tivencban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,brubzom,brubzok,right,4.589,0,124,124,92,1,39,brubzik,brubzol,NA,NA,Te bizony sokat brubzol.,Én is sokat...,brubzok,brubzom,lakik,-zik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spibádzom,spibádzok,left,11.677,0,125,125,65,1,12,spibádzik,spibádzol,NA,NA,Te bizony sokat spibádzol.,Én is sokat...,spibádzok,spibádzom,lakik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spibaklok,spibaklom,right,1.757,0,126,126,55,1,2,spibaklik,spibaklasz,NA,NA,Te bizony sokat spibaklasz.,Én is sokat...,spibaklok,spibaklom,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,jüslöm,jüslök,left,1.608,0,127,127,56,1,3,jüslik,jüslesz,NA,NA,Te bizony sokat jüslesz.,Én is sokat...,jüslök,jüslöm,lakik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spicetnak,spicetnek,right,3.608,0,128,128,35,1,36,spicet,spicet,nak,e,Ez itt egy spicet.,Elneveztem a kutyámat...,spicetnek,spicetnak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,bribaslanak,bribasoznak,right,3.871,0,129,129,121,1,14,bribaslik / bribasozik,"bribaslik, bribasozni",nek,NA,"János imád bribasozni, ezért sokat bribaslik.",Ők ritkán...,bribaslanak,bribasoznak,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,dutecnél,dutecnál,left,2.105,0,130,130,22,1,23,dutec,dutec,nál,e,Ez itt egy dutec.,Nincs is jobb egy jó...,dutecnél,dutecnál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,fádensnek,fádensnak,left,2.447,0,131,131,33,1,34,fádens,fádens,nak,e,Ez itt egy fádens.,Elneveztem a kutyámat...,fádensnek,fádensnak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,flehénylem,flehénylek,right,5.256,0,132,132,106,1,53,flehénylik,flehénylesz,NA,NA,Te bizony sokat flehénylesz.,Én is sokat...,flehénylek,flehénylem,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,klaráglok,klaráglom,left,10.592,0,133,133,91,1,38,klaráglik,klaráglasz,NA,NA,Te bizony sokat klaráglasz.,Én is sokat...,klaráglok,klaráglom,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,privékszenek,privékednek,left,8.007,0,134,134,149,1,42,privékszik / privékedik,"privékszik, privékedni",nek,NA,"János imád privékedni, ezért sokat privékszik.",Ők ritkán...,privékszenek,privékednek,cselekszik,-szik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,flérlek,flérlem,left,4.023,0,135,135,89,1,36,flérlik,flérlesz,NA,NA,Te bizony sokat flérlesz.,Én is sokat...,flérlek,flérlem,lakik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,nyizozunk,nyizlunk,right,3.056,0,136,136,135,1,28,nyizlik / nyizozik,"nyizlik, nyizozni",ünk,NA,"János imád nyizozni, ezért sokat nyizlik.",Mi ritkán...,nyizlunk,nyizozunk,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,gonszéknél,gonszéknál,left,3.423,0,137,137,38,1,39,gonszék,gonszék,nál,é,Ez itt egy gonszék.,Nincs is jobb egy jó...,gonszéknél,gonszéknál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,spivejeznek,spivejlenek,right,9.041,0,138,138,125,1,18,spivejlik / spivejezik,"spivejlik, spivejezni",nek,NA,"János imád spivejezni, ezért sokat spivejlik.",Ők ritkán...,spivejlenek,spivejeznek,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,préleglem,préleglek,right,3.823,0,139,139,104,1,51,préleglik,préleglesz,NA,NA,Te bizony sokat préleglesz.,Én is sokat...,préleglek,préleglem,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,hilarzok,hilarzom,right,4.741,0,140,140,69,1,16,hilarzik,hilarzol,NA,NA,Te bizony sokat hilarzol.,Én is sokat...,hilarzok,hilarzom,lakik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,galárzanak,galároznak,right,2.636,0,141,141,154,1,47,galárzik / galározik,"galárzik, galározni",nek,NA,"János imád galározni, ezért sokat galárzik.",Ők ritkán...,galárzanak,galároznak,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,nyülöklenek,nyülököznek,left,6.824,0,142,142,108,1,1,nyülöklik / nyülöközik,"nyülöklik, nyülöközni",nek,NA,"János imád nyülöközni, ezért sokat nyülöklik.",Ők ritkán...,nyülöklenek,nyülököznek,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,csibagzotok,csibagoztok,right,6.622,0,143,143,114,1,7,csibagzik / csibagozik,"csibagzik, csibagozni",tek,NA,"János imád csibagozni, ezért sokat csibagzik.",Ti ritkán...,csibagzotok,csibagoztok,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,zopélynél,zopélynál,left,2.972,0,144,144,5,1,6,zopély,zopély,nál,é,Ez itt egy zopély.,Nincs is jobb egy jó...,zopélynél,zopélynál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,szibánylok,szibánylom,right,2.404,0,145,145,67,1,14,szibánylik,szibánylasz,NA,NA,Te bizony sokat szibánylasz.,Én is sokat...,szibánylok,szibánylom,lakik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,vismernél,vismernál,left,2.155,0,146,146,13,1,14,vismer,vismer,nál,e,Ez itt egy vismer.,Nincs is jobb egy jó...,vismernél,vismernál,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,brözöztök,brözlötök,right,3.605,0,147,147,145,1,38,brözlik / brözözik,"brözlik, brözözni",tek,NA,"János imád brözözni, ezért sokat brözlik.",Ti ritkán...,brözlötök,brözöztök,cselekszik,-lik,1,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,pivédben,pivédban,left,3.422,0,148,148,52,1,53,pivéd,pivéd,ban,é,Ez itt egy pivéd.,Ott vagyunk a...,pivédben,pivédban,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,gatáglunk,gatágozunk,left,5.79,0,149,149,137,1,30,gatáglik / gatágozik,"gatáglik, gatágozni",ünk,NA,"János imád gatágozni, ezért sokat gatáglik.",Mi ritkán...,gatáglunk,gatágozunk,cselekszik,-lik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,csarténynak,csarténynek,left,2.84,0,150,150,36,1,37,csartény,csartény,nak,é,Ez itt egy csartény.,Elneveztem a kutyámat...,csarténynek,csarténynak,dzsungel,NA,NA,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
,,,,,,,,,,,,,,,,,flivegzenek,flivegeznek,right,2.303,0,151,151,138,1,31,flivegzik / flivegezik,"flivegzik, flivegezni",nek,NA,"János imád flivegezni, ezért sokat flivegzik.",Ők ritkán...,flivegzenek,flivegeznek,cselekszik,-zik,2,PR2021,1975,nő,nem,2022-05-02_20h42.19,hesp_baseline,2021.2.3,MacIntel,58.82352941
