dat_id	part_id	part_gender	part_yob	part_edu	list_number	trial_kind	trial_index	stimulus	choice1	choice2	response	response_string	esp_response	esp_match	rt	time_elapsed	file_name	variation	column	base	log_odds	variant1	variant2	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	picked_left	picked_v1	esp_v1	picked_majority
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	11	János imád frinyozni, ezért sokat frinylik. Mi ritkán...	frinyozunk	frinylunk	0	frinyozunk	frinyozunk	TRUE	11714	205492	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	frinylik / frinyozik	-0.06899287148695143	frinylunk	frinyozunk	1	ünk	1	36	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	13	János imád bribasozni, ezért sokat bribaslik. Ők ritkán...	bribasoznak	bribaslanak	0	bribasoznak	bribasoznak	TRUE	13833	223332	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	bribaslik / bribasozik	-0.3483066942682157	bribaslanak	bribasoznak	2	nek	1	44	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	15	János imád trálakozni, ezért sokat trálaklik. Ők ritkán...	trálakoznak	trálaklanak	0	trálakoznak	trálakoznak	TRUE	8922	236259	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	trálaklik / trálakozik	0	trálaklanak	trálakoznak	2	nek	1	32	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	17	János imád frélegezni, ezért sokat frélegzik. Mi ritkán...	frélegezünk	frélegzünk	1	frélegzünk	frélegzünk	TRUE	6588	246852	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	frélegzik / frélegezik	0.7985076962177716	frélegzünk	frélegezünk	2	ünk	1	3	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	19	János imád sűjözni, ezért sokat sűjlik. Mi ritkán...	sűjözünk	sűjlünk	1	sűjlünk	sűjlünk	TRUE	11460	262317	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	sűjlik / sűjözik	0.5877866649021191	sűjlünk	sűjözünk	1	ünk	1	10	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	21	János imád klihasozni, ezért sokat klihaslik. Ti ritkán...	klihaslotok	klihasoztok	0	klihaslotok	klihasoztok	FALSE	14082	280404	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	klihaslik / klihasozik	-0.2076393647782445	klihaslotok	klihasoztok	2	tek	1	40	FALSE	TRUE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	23	János imád tögözni, ezért sokat töglik. Ők ritkán...	tögöznek	töglenek	0	tögöznek	töglenek	FALSE	12459	296867	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	töglik / tögözik	1.2321436812926323	töglenek	tögöznek	1	nek	1	1	TRUE	FALSE	low	typical	TRUE	FALSE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	25	János imád klégezni, ezért sokat kléglik. Mi ritkán...	klégezünk	kléglünk	1	kléglünk	kléglünk	TRUE	11597	312469	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	kléglik / klégezik	0.4353180712578455	kléglünk	klégezünk	1	ünk	1	15	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	27	János imád klűmözni, ezért sokat klűmlik. Ti ritkán...	klűmöztök	klűmlötök	0	klűmöztök	klűmöztök	TRUE	16643	333116	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	klűmlik / klűmözik	-0.4595323293784402	klűmlötök	klűmöztök	1	tek	1	48	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	29	János imád bresezni, ezért sokat breslik. Ők ritkán...	breseznek	breslenek	0	breseznek	breseznek	TRUE	8637	345755	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	breslik / bresezik	0.06899287148695142	breslenek	breseznek	1	nek	1	27	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	31	János imád nivározni, ezért sokat nivárzik. Ti ritkán...	nivároztok	nivárzotok	0	nivároztok	nivároztok	TRUE	6981	356740	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nivárzik / nivározik	-0.916290731874155	nivárzotok	nivároztok	2	tek	1	54	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	33	János imád flugonyozni, ezért sokat flugonylik. Ők ritkán...	flugonyoznak	flugonylanak	0	flugonyoznak	flugonyoznak	TRUE	8603	369349	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	flugonylik / flugonyozik	0	flugonylanak	flugonyoznak	2	nek	1	31	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	35	János imád vehékedni, ezért sokat vehékszik. Mi ritkán...	vehékedünk	vehékszünk	1	vehékszünk	vehékszünk	TRUE	5628	378980	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	vehékszik / vehékedik	0.7472144018302211	vehékszünk	vehékedünk	2	ünk	1	4	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	37	János imád jurozni, ezért sokat jurlik. Mi ritkán...	jurlunk	jurozunk	0	jurlunk	jurozunk	FALSE	6539	389524	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	jurlik / jurozik	0.06899287148695142	jurlunk	jurozunk	1	ünk	1	28	FALSE	FALSE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	39	János imád kláragodni, ezért sokat kláragszik. Ti ritkán...	kláragszotok	kláragodtok	0	kláragszotok	kláragodtok	FALSE	7243	400772	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	kláragszik / kláragodik	0.28768207245178085	kláragszotok	kláragodtok	2	tek	1	20	FALSE	FALSE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	41	János imád bribékedni, ezért sokat bribékszik. Ti ritkán...	bribékszetek	bribékedtek	0	bribékszetek	bribékedtek	FALSE	7268	412045	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	bribékszik / bribékedik	-0.1941560144409575	bribékszetek	bribékedtek	2	tek	1	38	FALSE	FALSE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	43	János imád pibegezni, ezért sokat pibegzik. Ők ritkán...	pibegeznek	pibegzenek	0	pibegeznek	pibegeznek	TRUE	8134	424181	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	pibegzik / pibegezik	-0.7472144018302211	pibegzenek	pibegeznek	2	nek	1	52	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	45	János imád bötőrözni, ezért sokat bötőrzik. Mi ritkán...	bötőrzünk	bötőrözünk	0	bötőrzünk	bötőrözünk	FALSE	6277	434462	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	bötőrzik / bötőrözik	0.3483066942682158	bötőrzünk	bötőrözünk	2	ünk	1	16	FALSE	FALSE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	47	János imád döjözni, ezért sokat döjlik. Ők ritkán...	döjlenek	döjöznek	0	döjlenek	döjlenek	TRUE	5595	444060	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	döjlik / döjözik	0.5877866649021191	döjlenek	döjöznek	1	nek	1	9	TRUE	FALSE	low	typical	TRUE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	49	János imád frorozni, ezért sokat frorlik. Ők ritkán...	frorlanak	froroznak	1	froroznak	frorlanak	FALSE	9180	457244	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	frorlik / frorozik	0.49247648509779424	frorlanak	froroznak	1	nek	1	11	TRUE	FALSE	low	typical	FALSE	FALSE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	51	János imád játozni, ezért sokat játlik. Mi ritkán...	játlunk	játozunk	0	játlunk	játlunk	TRUE	6165	467412	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	játlik / játozik	0.5978370007556204	játlunk	játozunk	1	ünk	1	8	TRUE	FALSE	low	typical	TRUE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	53	János imád trálodni, ezért sokat trálszik. Mi ritkán...	trálodunk	trálszunk	1	trálszunk	trálszunk	TRUE	6475	477892	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	trálszik / trálodik	0.9162907318741552	trálszunk	trálodunk	1	ünk	1	2	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	55	János imád hiragozni, ezért sokat hiragzik. Ők ritkán...	hiragzanak	hiragoznak	1	hiragoznak	hiragoznak	TRUE	6420	488316	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	hiragzik / hiragozik	0.20763936477824457	hiragzanak	hiragoznak	2	nek	1	22	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	57	János imád nyádozni, ezért sokat nyádlik. Ők ritkán...	nyádoznak	nyádlanak	1	nyádlanak	nyádlanak	TRUE	6270	498590	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nyádlik / nyádozik	0.4595323293784402	nyádlanak	nyádoznak	1	nek	1	13	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	59	János imád flerékedni, ezért sokat flerékszik. Mi ritkán...	flerékedünk	flerékszünk	1	flerékszünk	flerékedünk	FALSE	6546	509140	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	flerékszik / flerékedik	0.32542240043462795	flerékszünk	flerékedünk	2	ünk	1	18	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	61	János imád flodozni, ezért sokat flodlik. Ti ritkán...	flodlotok	flodoztok	1	flodoztok	flodoztok	TRUE	7412	520556	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	flodlik / flodozik	-0.325422400434628	flodlotok	flodoztok	1	tek	1	43	FALSE	TRUE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	63	János imád nyöbözni, ezért sokat nyöbzik. Ők ritkán...	nyöbzenek	nyöböznek	1	nyöböznek	nyöböznek	TRUE	5117	530060	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nyöbzik / nyöbözik	-0.06453852113757118	nyöbzenek	nyöböznek	1	nek	1	34	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	65	János imád vilesezni, ezért sokat vileslik. Mi ritkán...	vilesezünk	vileslünk	1	vileslünk	vilesezünk	FALSE	5300	539564	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	vileslik / vilesezik	0	vileslünk	vilesezünk	2	ünk	1	33	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	67	János imád nyizozni, ezért sokat nyizlik. Mi ritkán...	nyizozunk	nyizlunk	1	nyizlunk	nyizlunk	TRUE	5859	549428	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nyizlik / nyizozik	0.6418538861723947	nyizlunk	nyizozunk	1	ünk	1	7	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	69	János imád sprebezni, ezért sokat sprebzik. Ők ritkán...	sprebzenek	sprebeznek	1	sprebeznek	sprebeznek	TRUE	6956	560388	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	sprebzik / sprebezik	0.1941560144409574	sprebzenek	sprebeznek	1	nek	1	24	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	71	János imád flátozni, ezért sokat flátlik. Ti ritkán...	flátoztok	flátlotok	0	flátoztok	flátoztok	TRUE	3820	569893	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	flátlik / flátozik	-0.2876820724517809	flátlotok	flátoztok	1	tek	1	41	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	73	János imád metégedni, ezért sokat metégszik. Ők ritkán...	metégednek	metégszenek	1	metégszenek	metégednek	FALSE	6052	579948	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	metégszik / metégedik	0.06453852113757116	metégszenek	metégednek	2	nek	1	30	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	75	János imád prihegedni, ezért sokat prihegszik. Ők ritkán...	prihegednek	prihegszenek	1	prihegszenek	prihegednek	FALSE	5484	589452	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	prihegszik / prihegedik	-0.1941560144409575	prihegszenek	prihegednek	2	nek	1	39	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	77	János imád bügözni, ezért sokat bügzik. Ők ritkán...	bügöznek	bügzenek	0	bügöznek	bügzenek	FALSE	4891	598956	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	bügzik / bügözik	0.6418538861723947	bügzenek	bügöznek	1	nek	1	6	TRUE	FALSE	low	typical	TRUE	FALSE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	79	János imád trilekedni, ezért sokat trilekszik. Ti ritkán...	trilekedtek	trilekszetek	0	trilekedtek	trilekedtek	TRUE	5436	608459	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	trilekszik / trilekedik	0.14310084364067324	trilekszetek	trilekedtek	2	tek	1	26	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	81	János imád spivejezni, ezért sokat spivejlik. Ők ritkán...	spivejlenek	spivejeznek	0	spivejlenek	spivejeznek	FALSE	4822	617964	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	spivejlik / spivejezik	-0.3483066942682157	spivejlenek	spivejeznek	2	nek	1	46	FALSE	TRUE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	83	János imád ribegedni, ezért sokat ribegszik. Ti ritkán...	ribegszetek	ribegedtek	0	ribegszetek	ribegedtek	FALSE	5261	627468	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	ribegszik / ribegedik	-0.2876820724517809	ribegszetek	ribegedtek	2	tek	1	42	FALSE	TRUE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	85	János imád vihapodni, ezért sokat vihapszik. Mi ritkán...	vihapodunk	vihapszunk	1	vihapszunk	vihapszunk	TRUE	1611	636975	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	vihapszik / vihapodik	0.49247648509779424	vihapszunk	vihapodunk	2	ünk	1	12	TRUE	FALSE	low	typical	FALSE	TRUE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	87	János imád plibozni, ezért sokat plibzik. Ti ritkán...	plibzotok	pliboztok	1	pliboztok	pliboztok	TRUE	5674	646652	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	plibzik / plibozik	-0.49247648509779407	plibzotok	pliboztok	1	tek	1	49	FALSE	TRUE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	89	János imád nyülöközni, ezért sokat nyülöklik. Ők ritkán...	nyülöklenek	nyülököznek	1	nyülököznek	nyülököznek	TRUE	2314	656158	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nyülöklik / nyülöközik	0.3483066942682158	nyülöklenek	nyülököznek	2	nek	1	17	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	91	János imád géregezni, ezért sokat géreglik. Ti ritkán...	géregletek	géregeztek	1	géregeztek	géregeztek	TRUE	1105	665664	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	géreglik / géregezik	-0.6418538861723948	géregletek	géregeztek	2	tek	1	51	FALSE	TRUE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	93	János imád brürözni, ezért sokat brürzik. Ők ritkán...	brürzenek	brüröznek	1	brüröznek	brüröznek	TRUE	886	675171	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	brürzik / brürözik	-0.1431008436406733	brürzenek	brüröznek	1	nek	1	37	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	95	János imád gihamozni, ezért sokat gihamlik. Ők ritkán...	gihamoznak	gihamlanak	1	gihamlanak	gihamoznak	FALSE	734	684674	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	gihamlik / gihamozik	0.32542240043462795	gihamlanak	gihamoznak	2	nek	1	19	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	97	János imád hubonyozni, ezért sokat hubonylik. Ti ritkán...	hubonyoztok	hubonylotok	1	hubonylotok	hubonyoztok	FALSE	814	694180	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	hubonylik / hubonyozik	-0.5978370007556204	hubonylotok	hubonyoztok	2	tek	1	50	FALSE	TRUE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	99	János imád trukodni, ezért sokat trukszik. Ti ritkán...	trukszotok	trukodtok	0	trukszotok	trukodtok	FALSE	588	703687	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	trukszik / trukodik	0.06899287148695142	trukszotok	trukodtok	1	tek	1	29	FALSE	FALSE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	101	János imád sztredezni, ezért sokat sztredlik. Ti ritkán...	sztredeztek	sztredletek	1	sztredletek	sztredeztek	FALSE	793	713192	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	sztredlik / sztredezik	0.28768207245178085	sztredletek	sztredeztek	1	tek	1	21	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	103	János imád bejezni, ezért sokat bejzik. Mi ritkán...	bejezünk	bejzünk	1	bejzünk	bejezünk	FALSE	785	722697	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	bejzik / bejezik	-0.06899287148695143	bejzünk	bejezünk	1	ünk	1	35	FALSE	FALSE	low	typical	FALSE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	105	János imád dibágozni, ezért sokat dibáglik. Ti ritkán...	dibáglotok	dibágoztok	1	dibágoztok	dibágoztok	TRUE	4162	732202	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	dibáglik / dibágozik	0.1941560144409574	dibáglotok	dibágoztok	2	tek	1	23	FALSE	FALSE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	107	János imád brűközni, ezért sokat brűklik. Ti ritkán...	brűköztök	brűklötök	0	brűköztök	brűköztök	TRUE	6000	742204	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	brűklik / brűközik	0.14310084364067324	brűklötök	brűköztök	1	tek	1	25	FALSE	FALSE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	109	János imád dralágozni, ezért sokat dralágzik. Mi ritkán...	dralágzunk	dralágozunk	1	dralágozunk	dralágzunk	FALSE	3971	751710	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	dralágzik / dralágozik	0.4353180712578455	dralágzunk	dralágozunk	2	ünk	1	14	TRUE	FALSE	low	typical	FALSE	FALSE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	111	János imád nurokozni, ezért sokat nuroklik. Mi ritkán...	nurokozunk	nuroklunk	0	nurokozunk	nuroklunk	FALSE	5210	761214	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	nuroklik / nurokozik	0.7419373447293773	nuroklunk	nurokozunk	2	ünk	1	5	TRUE	FALSE	low	typical	TRUE	FALSE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	113	János imád frirozni, ezért sokat frirzik. Mi ritkán...	frirozunk	frirzunk	0	frirozunk	frirozunk	TRUE	4617	770719	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	frirzik / frirozik	-0.3483066942682157	frirzunk	frirozunk	1	ünk	1	45	FALSE	TRUE	low	typical	TRUE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	115	János imád spuborozni, ezért sokat spuborzik. Ők ritkán...	spuborzanak	spuboroznak	0	spuborzanak	spuboroznak	FALSE	5730	780452	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	spuborzik / spuborozik	-0.4353180712578455	spuborzanak	spuboroznak	2	nek	1	47	FALSE	TRUE	low	typical	TRUE	TRUE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	3	esp trial	117	János imád prugorozni, ezért sokat prugorzik. Ti ritkán...	prugorzotok	prugoroztok	1	prugoroztok	prugoroztok	TRUE	5564	790020	cselekszenek_1_low_typical	cselekszenek/cselekednek	4	prugorzik / prugorozik	-0.7985076962177716	prugorzotok	prugoroztok	2	tek	1	53	FALSE	TRUE	low	typical	FALSE	FALSE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	4	posttest trial	120	János imád flemezni, ezért sokat flemlik. Mi ritkán...	flemezünk	flemlünk	0	flemezünk	NA	NA	6474	806436	cselekszenek_2_high_reversed	cselekszenek/cselekednek	5	flemlik / flemezik	-0.5978370007556204	flemlünk	flemezünk	1	ünk	2	49	FALSE	TRUE	low	typical	TRUE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	4	posttest trial	121	János imád drilarozni, ezért sokat drilarzik. Mi ritkán...	drilarozunk	drilarzunk	0	drilarozunk	NA	NA	2931	809868	cselekszenek_2_high_reversed	cselekszenek/cselekednek	5	drilarzik / drilarozik	-0.4353180712578455	drilarzunk	drilarozunk	2	ünk	2	46	FALSE	TRUE	low	typical	TRUE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	4	posttest trial	122	János imád gihejezni, ezért sokat gihejlik. Mi ritkán...	gihejezünk	gihejlünk	0	gihejezünk	NA	NA	4033	814404	cselekszenek_2_high_reversed	cselekszenek/cselekednek	5	gihejlik / gihejezik	0.49247648509779424	gihejlünk	gihejezünk	2	ünk	2	11	TRUE	FALSE	low	typical	TRUE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2023-05-26_09h55.16.453.csv	BCA9Y5	nő	1983	14	4	posttest trial	123	János imád dirozni, ezért sokat dirlik. Ti ritkán...	dirlotok	diroztok	1	diroztok	NA	NA	5276	820181	cselekszenek_2_high_reversed	cselekszenek/cselekednek	5	dirlik / dirozik	0	dirlotok	diroztok	1	tek	2	30	FALSE	FALSE	low	typical	FALSE	FALSE	NA	NA
