file_name	list_number	cat1_weight	base
lakok_1_high_reversed	0	0.48279769173764614	bihánylik
lakok_1_high_reversed	0	0.5571358371757004	bivégszik
lakok_1_high_reversed	0	0.70496374244575	brivegzik
lakok_1_high_reversed	0	0.573138377906451	brobódzik
lakok_1_high_reversed	0	0.5741384402179874	brubzik
lakok_1_high_reversed	0	0.5198794275356808	bűtszik
lakok_1_high_reversed	0	0.5934969351947849	düjzik
lakok_1_high_reversed	0	0.5474175864313782	figlik
lakok_1_high_reversed	0	0.5979826400546087	filágzik
lakok_1_high_reversed	0	0.39331152771218203	flátszik
lakok_1_high_reversed	0	0.45101802674271985	flehékszik
lakok_1_high_reversed	0	0.4245635002769806	flehénylik
lakok_1_high_reversed	0	0.5425101112426286	flitlik
lakok_1_high_reversed	0	0.4605311919862793	flűmlik
lakok_1_high_reversed	0	0.5262911532936545	frodlik
lakok_1_high_reversed	0	0.5745631474128943	gyibeslik
lakok_1_high_reversed	0	0.581055694389917	hűgzik
lakok_1_high_reversed	0	0.619092418986123	hurjorzik
lakok_1_high_reversed	0	0.562050415491039	huroslik
lakok_1_high_reversed	0	0.4696416047915009	ibékszik
lakok_1_high_reversed	0	0.5743526159250214	jonylik
lakok_1_high_reversed	0	0.5634204576851205	klaráglik
lakok_1_high_reversed	0	0.4434968149477908	klétszik
lakok_1_high_reversed	0	0.6817903718266015	klivaslik
lakok_1_high_reversed	0	0.5616133789196676	lörűdzik
lakok_1_high_reversed	0	0.5927641030246044	narádzik
lakok_1_high_reversed	0	0.5770869481729906	nűröklik
lakok_1_high_reversed	0	0.6056913696935292	píjlik
lakok_1_high_reversed	0	0.515553988167443	pítszik
lakok_1_high_reversed	0	0.6080704923524579	plűbzik
lakok_1_high_reversed	0	0.5863755674501918	plugzik
lakok_1_high_reversed	0	0.6868286623898734	pribagszik
lakok_1_high_reversed	0	0.6121489739021676	pribemlik
lakok_1_high_reversed	0	0.5287057759104096	prínylik
lakok_1_high_reversed	0	0.5730937864123692	rájzik
lakok_1_high_reversed	0	0.49239579634344127	rokszik
lakok_1_high_reversed	0	0.6272927849511951	salárzik
lakok_1_high_reversed	0	0.621841700748151	spáraklik
lakok_1_high_reversed	0	0.7459632841836624	spihegzik
lakok_1_high_reversed	0	0.5769599327740342	spihemlik
lakok_1_high_reversed	0	0.6560300967674063	spröbzik
lakok_1_high_reversed	0	0.6052597152865109	spubonylik
lakok_1_high_reversed	0	0.584156016341877	spüjzik
lakok_1_high_reversed	0	0.6267759984609965	spülűdzik
lakok_1_high_reversed	0	0.5395077795234559	szibánylik
lakok_1_high_reversed	0	0.5708521610839147	sztrijzik
lakok_1_high_reversed	0	0.47947270844545326	sztrozlik
lakok_1_high_reversed	0	0.45381977158508224	sztrűkszik
lakok_1_high_reversed	0	0.5260574175034677	trádlik
lakok_1_high_reversed	0	0.5637926721825908	tragzik
lakok_1_high_reversed	0	0.5221751695916556	treglik
lakok_1_high_reversed	0	0.5040790095234704	trehégszik
lakok_1_high_reversed	0	0.575354709885265	vanylik
lakok_1_high_reversed	0	0.5360299034248673	vülődzik
lakok_1_high_typical	1	0.5545232270650747	bihánylik
lakok_1_high_typical	1	0.3923062146210557	bivégszik
lakok_1_high_typical	1	0.49260649630902026	brivegzik
lakok_1_high_typical	1	0.43629094646947614	brobódzik
lakok_1_high_typical	1	0.54236455834214925	brubzik
lakok_1_high_typical	1	0.5554998674140074	bűtszik
lakok_1_high_typical	1	0.6043411814569393	düjzik
lakok_1_high_typical	1	0.6815534868464463	figlik
lakok_1_high_typical	1	0.45468094554400773	filágzik
lakok_1_high_typical	1	0.3961028227592016	flátszik
lakok_1_high_typical	1	0.44473955183483055	flehékszik
lakok_1_high_typical	1	0.7257309238718147	flehénylik
lakok_1_high_typical	1	0.6335402471536437	flitlik
lakok_1_high_typical	1	0.7068410370253763	flűmlik
lakok_1_high_typical	1	0.6434120614711873	frodlik
lakok_1_high_typical	1	0.6528264090744469	gyibeslik
lakok_1_high_typical	1	0.59410506461049	hűgzik
lakok_1_high_typical	1	0.5963868393523731	hurjorzik
lakok_1_high_typical	1	0.6448431388566577	huroslik
lakok_1_high_typical	1	0.4476851717277175	ibékszik
lakok_1_high_typical	1	0.7253943044047905	jonylik
lakok_1_high_typical	1	0.6382792394572014	klaráglik
lakok_1_high_typical	1	0.44297225352275515	klétszik
lakok_1_high_typical	1	0.7035140480019387	klivaslik
lakok_1_high_typical	1	0.5514604003013486	lörűdzik
lakok_1_high_typical	1	0.5893297464667425	narádzik
lakok_1_high_typical	1	0.5954034673229885	nűröklik
lakok_1_high_typical	1	0.7358158574233191	píjlik
lakok_1_high_typical	1	0.5333366205427759	pítszik
lakok_1_high_typical	1	0.5933029321029065	plűbzik
lakok_1_high_typical	1	0.5329570418406786	plugzik
lakok_1_high_typical	1	0.37832778435755243	pribagszik
lakok_1_high_typical	1	0.6348978307345947	pribemlik
lakok_1_high_typical	1	0.6862846408348257	prínylik
lakok_1_high_typical	1	0.5440242108931519	rájzik
lakok_1_high_typical	1	0.48810563877211083	rokszik
lakok_1_high_typical	1	0.591803650991885	salárzik
lakok_1_high_typical	1	0.5569734264181403	spáraklik
lakok_1_high_typical	1	0.4727923897086353	spihegzik
lakok_1_high_typical	1	0.6677138655385698	spihemlik
lakok_1_high_typical	1	0.48426503461348197	spröbzik
lakok_1_high_typical	1	0.6643540654145997	spubonylik
lakok_1_high_typical	1	0.56113442322336	spüjzik
lakok_1_high_typical	1	0.5081492143430816	spülűdzik
lakok_1_high_typical	1	0.6263878744862568	szibánylik
lakok_1_high_typical	1	0.5644207412378255	sztrijzik
lakok_1_high_typical	1	0.6176236394842863	sztrozlik
lakok_1_high_typical	1	0.44325669145061986	sztrűkszik
lakok_1_high_typical	1	0.6317221920935097	trádlik
lakok_1_high_typical	1	0.5449483200184926	tragzik
lakok_1_high_typical	1	0.6366470652008756	treglik
lakok_1_high_typical	1	0.4273879609682744	trehégszik
lakok_1_high_typical	1	0.6820534597640835	vanylik
lakok_1_high_typical	1	0.49656436162979684	vülődzik
lakok_1_low_reversed	2	0.38184452751625136	bihánylik
lakok_1_low_reversed	2	0.49511891559467514	bivégszik
lakok_1_low_reversed	2	0.533300902016719	brivegzik
lakok_1_low_reversed	2	0.5261270316277442	brobódzik
lakok_1_low_reversed	2	0.4843802779690628	brubzik
lakok_1_low_reversed	2	0.398860717642743	bűtszik
lakok_1_low_reversed	2	0.47886059780838475	düjzik
lakok_1_low_reversed	2	0.3842504412326471	figlik
lakok_1_low_reversed	2	0.5091945091692607	filágzik
lakok_1_low_reversed	2	0.28947894969354493	flátszik
lakok_1_low_reversed	2	0.38448563449053064	flehékszik
lakok_1_low_reversed	2	0.3234514980982789	flehénylik
lakok_1_low_reversed	2	0.38053596491804326	flitlik
lakok_1_low_reversed	2	0.31392691314781823	flűmlik
lakok_1_low_reversed	2	0.4207853874347971	frodlik
lakok_1_low_reversed	2	0.42845979497491177	gyibeslik
lakok_1_low_reversed	2	0.4885149463945946	hűgzik
lakok_1_low_reversed	2	0.4982239805123903	hurjorzik
lakok_1_low_reversed	2	0.4703112551690042	huroslik
lakok_1_low_reversed	2	0.39335927369927587	ibékszik
lakok_1_low_reversed	2	0.383090339196755	jonylik
lakok_1_low_reversed	2	0.3810009736812853	klaráglik
lakok_1_low_reversed	2	0.36131045339150997	klétszik
lakok_1_low_reversed	2	0.3715733649545169	klivaslik
lakok_1_low_reversed	2	0.4747710088107943	lörűdzik
lakok_1_low_reversed	2	0.48989211443723873	narádzik
lakok_1_low_reversed	2	0.38357573520192334	nűröklik
lakok_1_low_reversed	2	0.374017854329592	píjlik
lakok_1_low_reversed	2	0.4062124974863563	pítszik
lakok_1_low_reversed	2	0.4927319561705344	plűbzik
lakok_1_low_reversed	2	0.5074251431047317	plugzik
lakok_1_low_reversed	2	0.5559795392471556	pribagszik
lakok_1_low_reversed	2	0.4184369644669089	pribemlik
lakok_1_low_reversed	2	0.35612350991533365	prínylik
lakok_1_low_reversed	2	0.4646730597724279	rájzik
lakok_1_low_reversed	2	0.4197463865347939	rokszik
lakok_1_low_reversed	2	0.4714916033399322	salárzik
lakok_1_low_reversed	2	0.40826754703686313	spáraklik
lakok_1_low_reversed	2	0.6097481170087091	spihegzik
lakok_1_low_reversed	2	0.4069283484942854	spihemlik
lakok_1_low_reversed	2	0.5634976757376368	spröbzik
lakok_1_low_reversed	2	0.4257890639278528	spubonylik
lakok_1_low_reversed	2	0.489720290112802	spüjzik
lakok_1_low_reversed	2	0.5566812855849443	spülűdzik
lakok_1_low_reversed	2	0.3904432583082922	szibánylik
lakok_1_low_reversed	2	0.48682131339241497	sztrijzik
lakok_1_low_reversed	2	0.3874779806632504	sztrozlik
lakok_1_low_reversed	2	0.37946542578261216	sztrűkszik
lakok_1_low_reversed	2	0.40442877926519516	trádlik
lakok_1_low_reversed	2	0.4615060242584825	tragzik
lakok_1_low_reversed	2	0.37994958020125685	treglik
lakok_1_low_reversed	2	0.42606390860523186	trehégszik
lakok_1_low_reversed	2	0.4168497755068378	vanylik
lakok_1_low_reversed	2	0.4995114528241223	vülődzik
lakok_1_low_typical	3	0.4535700628436799	bihánylik
lakok_1_low_typical	3	0.33028929304003046	bivégszik
lakok_1_low_typical	3	0.3209436558799892	brivegzik
lakok_1_low_typical	3	0.38927960019076935	brobódzik
lakok_1_low_typical	3	0.4526063960932245	brubzik
lakok_1_low_typical	3	0.43448115752106964	bűtszik
lakok_1_low_typical	3	0.4897048440705392	düjzik
lakok_1_low_typical	3	0.5183863416477152	figlik
lakok_1_low_typical	3	0.3658928146586597	filágzik
lakok_1_low_typical	3	0.29227024474056457	flátszik
lakok_1_low_typical	3	0.37820715958264134	flehékszik
lakok_1_low_typical	3	0.6246189216931132	flehénylik
lakok_1_low_typical	3	0.47156610082905837	flitlik
lakok_1_low_typical	3	0.5602367581869152	flűmlik
lakok_1_low_typical	3	0.53790629561233	frodlik
lakok_1_low_typical	3	0.5067230566364644	gyibeslik
lakok_1_low_typical	3	0.5015643166151674	hűgzik
lakok_1_low_typical	3	0.47551840087864056	hurjorzik
lakok_1_low_typical	3	0.553103978534623	huroslik
lakok_1_low_typical	3	0.3714028406354924	ibékszik
lakok_1_low_typical	3	0.534132027676524	jonylik
lakok_1_low_typical	3	0.4558597554533663	klaráglik
lakok_1_low_typical	3	0.36078589196647426	klétszik
lakok_1_low_typical	3	0.3932970411298542	klivaslik
lakok_1_low_typical	3	0.46461803019247533	lörűdzik
lakok_1_low_typical	3	0.4864577578793769	narádzik
lakok_1_low_typical	3	0.4018922543519214	nűröklik
lakok_1_low_typical	3	0.5041423420593819	píjlik
lakok_1_low_typical	3	0.42399512986168925	pítszik
lakok_1_low_typical	3	0.47796439592098305	plűbzik
lakok_1_low_typical	3	0.45400661749521853	plugzik
lakok_1_low_typical	3	0.2474786612148346	pribagszik
lakok_1_low_typical	3	0.4411858212993361	pribemlik
lakok_1_low_typical	3	0.5137023748397497	prínylik
lakok_1_low_typical	3	0.4356034842532106	rájzik
lakok_1_low_typical	3	0.41545622896346346	rokszik
lakok_1_low_typical	3	0.4360024693806221	salárzik
lakok_1_low_typical	3	0.34339927270685233	spáraklik
lakok_1_low_typical	3	0.33657722253368205	spihegzik
lakok_1_low_typical	3	0.4976822812588211	spihemlik
lakok_1_low_typical	3	0.3917326135837125	spröbzik
lakok_1_low_typical	3	0.48488341405594165	spubonylik
lakok_1_low_typical	3	0.466698696994285	spüjzik
lakok_1_low_typical	3	0.43805450146702934	spülűdzik
lakok_1_low_typical	3	0.47732335327109293	szibánylik
lakok_1_low_typical	3	0.4803898935463258	sztrijzik
lakok_1_low_typical	3	0.5256289117020834	sztrozlik
lakok_1_low_typical	3	0.3689023456481498	sztrűkszik
lakok_1_low_typical	3	0.5100935538552371	trádlik
lakok_1_low_typical	3	0.4426616720943843	tragzik
lakok_1_low_typical	3	0.49442147581047685	treglik
lakok_1_low_typical	3	0.3493728600500358	trehégszik
lakok_1_low_typical	3	0.5235485253856562	vanylik
lakok_1_low_typical	3	0.4600459110290518	vülődzik
lakok_2_high_reversed	4	0.5936209334156776	aglik
lakok_2_high_reversed	4	0.5489842228016906	bivejlik
lakok_2_high_reversed	4	0.5733957335068157	brarlik
lakok_2_high_reversed	4	0.5578332215972056	csólorzik
lakok_2_high_reversed	4	0.5912360495263876	drügzik
lakok_2_high_reversed	4	0.6117029020019907	féjzik
lakok_2_high_reversed	4	0.5042684193789777	fivénylik
lakok_2_high_reversed	4	0.501850464836292	flérlik
lakok_2_high_reversed	4	0.4718291873509911	flibekszik
lakok_2_high_reversed	4	0.6034809518958073	fligzik
lakok_2_high_reversed	4	0.464388618505842	fliraklik
lakok_2_high_reversed	4	0.5371977565649368	floglik
lakok_2_high_reversed	4	0.5128194756526402	flözlik
lakok_2_high_reversed	4	0.46219206566066584	frágapszik
lakok_2_high_reversed	4	0.5921038590214565	friszlik
lakok_2_high_reversed	4	0.5206848234251379	frivajlik
lakok_2_high_reversed	4	0.543843097416195	gerénylik
lakok_2_high_reversed	4	0.6140779709890888	gilárzik
lakok_2_high_reversed	4	0.4400883687655618	gyibakszik
lakok_2_high_reversed	4	0.5904047799441763	gyivádzik
lakok_2_high_reversed	4	0.6147318605120525	huklik
lakok_2_high_reversed	4	0.5257770083212273	ibáglik
lakok_2_high_reversed	4	0.6122381852940676	klárzik
lakok_2_high_reversed	4	0.5659383311435825	klidlik
lakok_2_high_reversed	4	0.6052108954800011	kumlik
lakok_2_high_reversed	4	0.5616872885972379	lihadzik
lakok_2_high_reversed	4	0.41525807124390374	livaklik
lakok_2_high_reversed	4	0.5416695061729966	mékszik
lakok_2_high_reversed	4	0.5909792054126035	péleslik
lakok_2_high_reversed	4	0.5514799127272969	plágadzik
lakok_2_high_reversed	4	0.612158164098602	plövőrzik
lakok_2_high_reversed	4	0.6085149853549815	praslik
lakok_2_high_reversed	4	0.5486191800192585	préleglik
lakok_2_high_reversed	4	0.5863550971055846	prezlik
lakok_2_high_reversed	4	0.4727353269087254	prihekszik
lakok_2_high_reversed	4	0.6107265955992914	prohódzik
lakok_2_high_reversed	4	0.5228611338546046	pugoslik
lakok_2_high_reversed	4	0.5269652723441413	spatszik
lakok_2_high_reversed	4	0.5421494267619565	spélszik
lakok_2_high_reversed	4	0.6393231025382088	spibádzik
lakok_2_high_reversed	4	0.5963468047983677	spírzik
lakok_2_high_reversed	4	0.5335099459395538	sprálszik
lakok_2_high_reversed	4	0.6294711947580528	sprédlik
lakok_2_high_reversed	4	0.5889344884304163	spülöklik
lakok_2_high_reversed	4	0.6564484885283376	spülőrzik
lakok_2_high_reversed	4	0.5218157058955873	spüszlik
lakok_2_high_reversed	4	0.5946203943710648	sztruglik
lakok_2_high_reversed	4	0.6286804354559287	szűslik
lakok_2_high_reversed	4	0.5683819196614437	táklik
lakok_2_high_reversed	4	0.6791856966313172	trihagzik
lakok_2_high_reversed	4	0.539212450061183	tuboklik
lakok_2_high_reversed	4	0.4801701069686253	vihepszik
lakok_2_high_reversed	4	0.6053810238641969	vűjlik
lakok_2_high_reversed	4	0.6113699888864673	zödlik
lakok_2_high_typical	5	0.6551624376368311	aglik
lakok_2_high_typical	5	0.5863919834017467	bivejlik
lakok_2_high_typical	5	0.6383151195628605	brarlik
lakok_2_high_typical	5	0.5430578004531746	csólorzik
lakok_2_high_typical	5	0.5831379874885007	drügzik
lakok_2_high_typical	5	0.6105227799993325	féjzik
lakok_2_high_typical	5	0.6376288049083797	fivénylik
lakok_2_high_typical	5	0.6168262950861487	flérlik
lakok_2_high_typical	5	0.3855742055185268	flibekszik
lakok_2_high_typical	5	0.5573908495436395	fligzik
lakok_2_high_typical	5	0.5875285741224212	fliraklik
lakok_2_high_typical	5	0.6436649737338067	floglik
lakok_2_high_typical	5	0.6328153962788065	flözlik
lakok_2_high_typical	5	0.39453911691370624	frágapszik
lakok_2_high_typical	5	0.6865798800125414	friszlik
lakok_2_high_typical	5	0.6414893673060288	frivajlik
lakok_2_high_typical	5	0.634616281618344	gerénylik
lakok_2_high_typical	5	0.5419584844156571	gilárzik
lakok_2_high_typical	5	0.333407650162445	gyibakszik
lakok_2_high_typical	5	0.5442087653987007	gyivádzik
lakok_2_high_typical	5	0.6490775187166258	huklik
lakok_2_high_typical	5	0.6043391331104667	ibáglik
lakok_2_high_typical	5	0.571466687299232	klárzik
lakok_2_high_typical	5	0.6658348164836811	klidlik
lakok_2_high_typical	5	0.6664665309285751	kumlik
lakok_2_high_typical	5	0.5594308311529644	lihadzik
lakok_2_high_typical	5	0.5415815728157812	livaklik
lakok_2_high_typical	5	0.4471757391163339	mékszik
lakok_2_high_typical	5	0.6490537445695926	péleslik
lakok_2_high_typical	5	0.493513135485503	plágadzik
lakok_2_high_typical	5	0.5887854160310292	plövőrzik
lakok_2_high_typical	5	0.6749292822821734	praslik
lakok_2_high_typical	5	0.6193806230679048	préleglik
lakok_2_high_typical	5	0.6745945112776356	prezlik
lakok_2_high_typical	5	0.41027307385521194	prihekszik
lakok_2_high_typical	5	0.48974677570793435	prohódzik
lakok_2_high_typical	5	0.6919679482966185	pugoslik
lakok_2_high_typical	5	0.4447646157819582	spatszik
lakok_2_high_typical	5	0.488225953757502	spélszik
lakok_2_high_typical	5	0.6445209936023882	spibádzik
lakok_2_high_typical	5	0.6335428220752701	spírzik
lakok_2_high_typical	5	0.5069002552548322	sprálszik
lakok_2_high_typical	5	0.6724447172077671	sprédlik
lakok_2_high_typical	5	0.6640829660211878	spülöklik
lakok_2_high_typical	5	0.6887303891466126	spülőrzik
lakok_2_high_typical	5	0.6434341013578693	spüszlik
lakok_2_high_typical	5	0.6722600428298346	sztruglik
lakok_2_high_typical	5	0.6916341571591074	szűslik
lakok_2_high_typical	5	0.5933449907211478	táklik
lakok_2_high_typical	5	0.5686567256538466	trihagzik
lakok_2_high_typical	5	0.6227968860176666	tuboklik
lakok_2_high_typical	5	0.46680068897930443	vihepszik
lakok_2_high_typical	5	0.6989165930453445	vűjlik
lakok_2_high_typical	5	0.6574271839089726	zödlik
lakok_2_low_reversed	6	0.4781321813963049	aglik
lakok_2_low_reversed	6	0.43777746855533844	bivejlik
lakok_2_low_reversed	6	0.3874486310095935	brarlik
lakok_2_low_reversed	6	0.46239743315944554	csólorzik
lakok_2_low_reversed	6	0.3844878496955935	drügzik
lakok_2_low_reversed	6	0.4433977183335501	féjzik
lakok_2_low_reversed	6	0.3944979385167261	fivénylik
lakok_2_low_reversed	6	0.3902897650576656	flérlik
lakok_2_low_reversed	6	0.42583598718687116	flibekszik
lakok_2_low_reversed	6	0.4631344841114496	fligzik
lakok_2_low_reversed	6	0.32455456247626524	fliraklik
lakok_2_low_reversed	6	0.35980331684204186	floglik
lakok_2_low_reversed	6	0.38451935283542366	flözlik
lakok_2_low_reversed	6	0.39560456444583536	frágapszik
lakok_2_low_reversed	6	0.37896300671525457	friszlik
lakok_2_low_reversed	6	0.38966137750258284	frivajlik
lakok_2_low_reversed	6	0.4107987833780231	gerénylik
lakok_2_low_reversed	6	0.49237942049418354	gilárzik
lakok_2_low_reversed	6	0.3862927091761418	gyibakszik
lakok_2_low_reversed	6	0.5120860953148795	gyivádzik
lakok_2_low_reversed	6	0.519916088891407	huklik
lakok_2_low_reversed	6	0.38797402975038614	ibáglik
lakok_2_low_reversed	6	0.4856251823463441	klárzik
lakok_2_low_reversed	6	0.44231789302807534	klidlik
lakok_2_low_reversed	6	0.49896891589927944	kumlik
lakok_2_low_reversed	6	0.47138391060554446	lihadzik
lakok_2_low_reversed	6	0.3445882704828029	livaklik
lakok_2_low_reversed	6	0.49999343712893574	mékszik
lakok_2_low_reversed	6	0.4769408927281547	péleslik
lakok_2_low_reversed	6	0.4769258284695223	plágadzik
lakok_2_low_reversed	6	0.5134651244628677	plövőrzik
lakok_2_low_reversed	6	0.3780765020939174	praslik
lakok_2_low_reversed	6	0.4567519602638838	préleglik
lakok_2_low_reversed	6	0.38495408995959207	prezlik
lakok_2_low_reversed	6	0.42207867740565164	prihekszik
lakok_2_low_reversed	6	0.5433013568500261	prohódzik
lakok_2_low_reversed	6	0.4098959173853459	pugoslik
lakok_2_low_reversed	6	0.44583525048256284	spatszik
lakok_2_low_reversed	6	0.4634461134796542	spélszik
lakok_2_low_reversed	6	0.4758724703174309	spibádzik
lakok_2_low_reversed	6	0.4461099730416178	spírzik
lakok_2_low_reversed	6	0.3873006878908113	sprálszik
lakok_2_low_reversed	6	0.37764475548880133	sprédlik
lakok_2_low_reversed	6	0.3411474828970414	spülöklik
lakok_2_low_reversed	6	0.353986582623064	spülőrzik
lakok_2_low_reversed	6	0.38273326145806147	spüszlik
lakok_2_low_reversed	6	0.3417777792821829	sztruglik
lakok_2_low_reversed	6	0.48074994818420697	szűslik
lakok_2_low_reversed	6	0.44266339187890447	táklik
lakok_2_low_reversed	6	0.4604534317036767	trihagzik
lakok_2_low_reversed	6	0.445065461419572	tuboklik
lakok_2_low_reversed	6	0.4318699661720432	vihepszik
lakok_2_low_reversed	6	0.4131896299306425	vűjlik
lakok_2_low_reversed	6	0.46307461431367	zödlik
lakok_2_low_typical	7	0.5396736856174584	aglik
lakok_2_low_typical	7	0.47518522915539463	bivejlik
lakok_2_low_typical	7	0.4523680170656382	brarlik
lakok_2_low_typical	7	0.44762201201541457	csólorzik
lakok_2_low_typical	7	0.37638978765770653	drügzik
lakok_2_low_typical	7	0.44221759633089186	féjzik
lakok_2_low_typical	7	0.527858324046128	fivénylik
lakok_2_low_typical	7	0.5052655953075224	flérlik
lakok_2_low_typical	7	0.33958100535440683	flibekszik
lakok_2_low_typical	7	0.41704438175928177	fligzik
lakok_2_low_typical	7	0.4476945180928445	fliraklik
lakok_2_low_typical	7	0.4662705340109117	floglik
lakok_2_low_typical	7	0.5045152734615899	flözlik
lakok_2_low_typical	7	0.3279516156988757	frágapszik
lakok_2_low_typical	7	0.47343902770633944	friszlik
lakok_2_low_typical	7	0.5104659213834738	frivajlik
lakok_2_low_typical	7	0.5015719675801722	gerénylik
lakok_2_low_typical	7	0.4202599339207519	gilárzik
lakok_2_low_typical	7	0.27961199057302505	gyibakszik
lakok_2_low_typical	7	0.4658900807694038	gyivádzik
lakok_2_low_typical	7	0.5542617470959803	huklik
lakok_2_low_typical	7	0.4665361545396255	ibáglik
lakok_2_low_typical	7	0.4448536843515086	klárzik
lakok_2_low_typical	7	0.542214378368174	klidlik
lakok_2_low_typical	7	0.5602245513478534	kumlik
lakok_2_low_typical	7	0.46912745316127097	lihadzik
lakok_2_low_typical	7	0.4709117720546804	livaklik
lakok_2_low_typical	7	0.4054996700722731	mékszik
lakok_2_low_typical	7	0.5350154318851439	péleslik
lakok_2_low_typical	7	0.4189590512277284	plágadzik
lakok_2_low_typical	7	0.4900923763952949	plövőrzik
lakok_2_low_typical	7	0.4444907990211093	praslik
lakok_2_low_typical	7	0.52751340331253	préleglik
lakok_2_low_typical	7	0.4731935041316431	prezlik
lakok_2_low_typical	7	0.3596164243521382	prihekszik
lakok_2_low_typical	7	0.42232153695866903	prohódzik
lakok_2_low_typical	7	0.5790027318273597	pugoslik
lakok_2_low_typical	7	0.3636345939203798	spatszik
lakok_2_low_typical	7	0.40952264047519965	spélszik
lakok_2_low_typical	7	0.4810703613816105	spibádzik
lakok_2_low_typical	7	0.48330599031852034	spírzik
lakok_2_low_typical	7	0.3606909972060897	sprálszik
lakok_2_low_typical	7	0.42061827793851553	sprédlik
lakok_2_low_typical	7	0.41629596048781276	spülöklik
lakok_2_low_typical	7	0.38626848324133894	spülőrzik
lakok_2_low_typical	7	0.5043516569203433	spüszlik
lakok_2_low_typical	7	0.4194174277409528	sztruglik
lakok_2_low_typical	7	0.5437036698873856	szűslik
lakok_2_low_typical	7	0.46762646293860854	táklik
lakok_2_low_typical	7	0.34992446072620614	trihagzik
lakok_2_low_typical	7	0.5286498973760555	tuboklik
lakok_2_low_typical	7	0.41850054818272237	vihepszik
lakok_2_low_typical	7	0.5067251991117901	vűjlik
lakok_2_low_typical	7	0.5091318093361752	zödlik
lakok_3_high_reversed	8	0.5712200352352134	böjzik
lakok_3_high_reversed	8	0.5268673240834248	bölszik
lakok_3_high_reversed	8	0.4963122640976295	brágaklik
lakok_3_high_reversed	8	0.4845608878945285	brüjlik
lakok_3_high_reversed	8	0.5985402684739222	büglik
lakok_3_high_reversed	8	0.6364236965772518	csíszlik
lakok_3_high_reversed	8	0.6216348733782541	driládzik
lakok_3_high_reversed	8	0.5656779611899182	drubódzik
lakok_3_high_reversed	8	0.5516217426344044	femlik
lakok_3_high_reversed	8	0.511021738274796	feténylik
lakok_3_high_reversed	8	0.6014865030060951	fibamlik
lakok_3_high_reversed	8	0.5580256110442998	flagánylik
lakok_3_high_reversed	8	0.5776935382887808	flagárzik
lakok_3_high_reversed	8	0.5766352310641952	flűröklik
lakok_3_high_reversed	8	0.541242467577469	flüröslik
lakok_3_high_reversed	8	0.4561685407679249	fretszik
lakok_3_high_reversed	8	0.5453503014503823	frilegszik
lakok_3_high_reversed	8	0.397189610806228	herégszik
lakok_3_high_reversed	8	0.6027135083583892	hilarzik
lakok_3_high_reversed	8	0.5461716872175365	jüslik
lakok_3_high_reversed	8	0.5966403394923535	juszlik
lakok_3_high_reversed	8	0.6085275164304544	klibamlik
lakok_3_high_reversed	8	0.49336727448254364	klörlik
lakok_3_high_reversed	8	0.5453037113109768	lorjódzik
lakok_3_high_reversed	8	0.44588900169687007	málapszik
lakok_3_high_reversed	8	0.6114160113242035	marzik
lakok_3_high_reversed	8	0.6011961929014297	narjárzik
lakok_3_high_reversed	8	0.5327263457735223	nyáslik
lakok_3_high_reversed	8	0.6186319690780254	pebzik
lakok_3_high_reversed	8	0.4536299478148869	piragszik
lakok_3_high_reversed	8	0.5044584433594679	pivegszik
lakok_3_high_reversed	8	0.5005727662014592	pratánylik
lakok_3_high_reversed	8	0.6547222757332017	prilegzik
lakok_3_high_reversed	8	0.4434582663274574	prűrlik
lakok_3_high_reversed	8	0.6093432396636904	ribegzik
lakok_3_high_reversed	8	0.6164269820100184	ribzik
lakok_3_high_reversed	8	0.5185252998274644	ruslik
lakok_3_high_reversed	8	0.6147822939877104	siladzik
lakok_3_high_reversed	8	0.5863791386750954	sojzik
lakok_3_high_reversed	8	0.6123256345625343	spatárzik
lakok_3_high_reversed	8	0.5824458003542866	spéslik
lakok_3_high_reversed	8	0.659341475810589	spibaklik
lakok_3_high_reversed	8	0.6837770120739214	spilágzik
lakok_3_high_reversed	8	0.5867670463540994	sprogzik
lakok_3_high_reversed	8	0.5094146090898174	sprökszik
lakok_3_high_reversed	8	0.58462581059557	spűmlik
lakok_3_high_reversed	8	0.5154384504267308	sűzlik
lakok_3_high_reversed	8	0.5767190175889023	szirlik
lakok_3_high_reversed	8	0.5676875848266872	sztremlik
lakok_3_high_reversed	8	0.6005351848923928	tínylik
lakok_3_high_reversed	8	0.5363599470557522	tiregzik
lakok_3_high_reversed	8	0.5898967625484653	tomlik
lakok_3_high_reversed	8	0.5450539176568194	trilszik
lakok_3_high_reversed	8	0.4297139140351833	vilakszik
lakok_3_high_typical	9	0.616163042184403	böjzik
lakok_3_high_typical	9	0.5466484023746907	bölszik
lakok_3_high_typical	9	0.48974371133104894	brágaklik
lakok_3_high_typical	9	0.6966472626435332	brüjlik
lakok_3_high_typical	9	0.6900803837291689	büglik
lakok_3_high_typical	9	0.7156833208679443	csíszlik
lakok_3_high_typical	9	0.5272451781254033	driládzik
lakok_3_high_typical	9	0.5104668878180249	drubódzik
lakok_3_high_typical	9	0.6764263652934761	femlik
lakok_3_high_typical	9	0.6641895971994308	feténylik
lakok_3_high_typical	9	0.6190375487956341	fibamlik
lakok_3_high_typical	9	0.590028104736657	flagánylik
